Count,Filename_0,Time_0,FrameDisp_(mm),Load_(N)
1,ENF-04_0001.png,3.244,-0,0
2,ENF-04_0002.png,3.744,0.00587703377223292,0.190161405
3,ENF-04_0003.png,4.244,0.00723422430409926,0.2047960488
4,ENF-04_0004.png,4.744,0.00542601199467541,0.1462574736
5,ENF-04_0005.png,5.244,0.0108520239893437,-0.0292692876
6,ENF-04_0006.png,5.744,0.0108520239893402,-0.0292692875999991
7,ENF-04_0007.png,6.244,0.00678182746013967,-0.117032668199999
8,ENF-04_0008.png,6.744,0.00542326186188014,0.190161405
9,ENF-04_0009.png,7.244,0.00316402777489522,0.0585830573999999
10,ENF-04_0010.png,7.744,0.00452121830676155,0.2047960488
11,ENF-04_0011.png,8.244,0.0117554426108555,0.0438594492000002
12,ENF-04_0012.png,8.744,0.0764179398357303,-0.0584940929999993
13,ENF-04_0013.png,9.244,0.0723463682401366,-0.0145901616000002
14,ENF-04_0014.png,9.744,0.0791295707666713,0.0878078628000001
15,ENF-04_0015.png,10.244,0.0958641287938224,0.1902058872
16,ENF-04_0016.png,10.744,0.0917925571982252,0.1902058872
17,ENF-04_0017.png,11.244,0.0863651701371637,0.073173219000001
18,ENF-04_0018.png,11.744,0.117568176772505,-0.0731287367999993
19,ENF-04_0019.png,12.244,0.113950377087253,0.1902058872
20,ENF-04_0020.png,12.744,0.142436252526077,0.351142486800001
21,ENF-04_0021.png,13.244,0.141534208970956,-0.0584940930000002
22,ENF-04_0022.png,13.744,0.137465387508154,-0.0292692875999991
23,ENF-04_0023.png,14.244,0.164595447481501,0.190161405
24,ENF-04_0024.png,14.744,0.160525250952302,0.3071940732
25,ENF-04_0025.png,15.244,0.184489908084359,0.4973554782
26,ENF-04_0026.png,15.744,0.184037511240408,0.2926039116
27,ENF-04_0027.png,16.244,0.186299495460181,0.1755267612
28,ENF-04_0028.png,16.744,0.19715151944952,0.5850743766
29,ENF-04_0029.png,17.244,0.210716549436198,0.5558495712
30,ENF-04_0030.png,17.744,0.220214133026463,0.6729712038
31,ENF-04_0031.png,18.244,0.226092541865086,0.643612951800001
32,ENF-04_0032.png,18.744,0.239207925140596,0.5265802836
33,ENF-04_0033.png,19.244,0.250963367751449,0.687516883200001
34,ENF-04_0034.png,19.744,0.25503081414786,0.746055458400001
35,ENF-04_0035.png,20.244,0.267242778801858,1.1116991424
36,ENF-04_0036.png,20.744,0.271310225198265,1.652958552
37,ENF-04_0037.png,21.244,0.281712602476443,2.1942179616
38,ENF-04_0038.png,21.744,0.292110854555428,2.8963694886
39,ENF-04_0039.png,22.244,0.293920441931252,3.7886379384
40,ENF-04_0040.png,22.744,0.312009440357476,5.11973803037697
41,ENF-04_0041.png,23.244,0.312911483912595,6.290005491
42,ENF-04_0042.png,23.744,0.325573095277756,7.3870699896
43,ENF-04_0043.png,24.244,0.335520325579187,9.1863304974
44,ENF-04_0044.png,24.744,0.336878891177449,10.4881910448
45,ENF-04_0045.png,25.244,0.353156927161455,13.1797200024
46,ENF-04_0046.png,25.744,0.366269560304174,15.739581648
47,ENF-04_0047.png,26.244,0.363105532529282,17.0121729078
48,ENF-04_0048.png,26.744,0.371696947365242,18.4311106056
49,ENF-04_0049.png,27.244,0.391592783034495,20.698457304
50,ENF-04_0050.png,27.744,0.392949973566362,23.2583189496
51,ENF-04_0051.png,28.244,0.398828382404984,26.0229321618
52,ENF-04_0052.png,28.744,0.418724218074242,27.6467103906
53,ENF-04_0053.png,29.244,0.421889620915533,30.206527554
54,ENF-04_0054.png,29.744,0.425958442378334,32.298303009
55,ENF-04_0055.png,30.244,0.434552607347086,34.6680477318
56,ENF-04_0056.png,30.744,0.443593668894207,37.0231133286
57,ENF-04_0057.png,31.244,0.446759071735499,39.3781344432
58,ENF-04_0058.png,31.744,0.461682667320439,41.6455256238
59,ENF-04_0059.png,32.244,0.468010722870225,44.0298605082
60,ENF-04_0060.png,32.744,0.482481921611207,47.013904413
61,ENF-04_0061.png,33.244,0.488812727293785,49.3689700098
62,ENF-04_0062.png,33.744,0.496500723508232,51.6948108012
63,ENF-04_0063.png,34.244,0.51187396580433,55.395685359
64,ENF-04_0064.png,34.744,0.516395184111092,58.4383123212
65,ENF-04_0065.png,35.244,0.5295105673866,60.661710606
66,ENF-04_0066.png,35.744,0.532222198317541,62.8558840854
67,ENF-04_0067.png,36.244,0.545788603370612,66.0739933266
68,ENF-04_0068.png,36.744,0.557093024203906,68.3412955428
69,ENF-04_0069.png,37.244,0.553473849452265,70.1551462122
70,ENF-04_0070.png,37.744,0.565232042195912,72.5541157404
71,ENF-04_0071.png,38.244,0.576990234939556,76.1379131478
72,ENF-04_0072.png,38.744,0.579249469026545,78.9611538996
73,ENF-04_0073.png,39.244,0.59643367376486,82.7643819996
74,ENF-04_0074.png,39.744,0.60638090406629,84.1247811222
75,ENF-04_0075.png,40.244,0.609998703751531,86.2019219334
76,ENF-04_0076.png,40.744,0.623112711960649,89.2883638626
77,ENF-04_0077.png,41.244,0.635320551415457,92.3602156302
78,ENF-04_0078.png,41.744,0.639843144788612,96.0172307388
79,ENF-04_0079.png,42.244,0.652504756153773,98.9427805506
80,ENF-04_0080.png,42.744,0.659740355524258,101.1661788354
81,ENF-04_0081.png,43.244,0.668330395293825,103.023888954
82,ENF-04_0082.png,43.744,0.677375582040137,105.9641178918
83,ENF-04_0083.png,44.244,0.688227606029475,109.4163369516
84,ENF-04_0084.png,44.744,0.70360222339197,112.2540789006
85,ENF-04_0085.png,45.244,0.709028235386638,115.5015019116
86,ENF-04_0086.png,45.744,0.709026860320243,117.7103100348
87,ENF-04_0087.png,46.244,0.715810062846781,119.7582260406
88,ENF-04_0088.png,46.744,0.734350083050568,122.6837313702
89,ENF-04_0089.png,47.244,0.729828864743805,125.433798903
90,ENF-04_0090.png,47.744,0.749273678635502,127.979070387
91,ENF-04_0091.png,48.244,0.75922090893693,131.109505212
92,ENF-04_0092.png,48.744,0.77052532977023,134.1227739222
93,ENF-04_0093.png,49.244,0.779116744606187,136.9605603534
94,ENF-04_0094.png,49.744,0.778213325984671,138.949937784
95,ENF-04_0095.png,50.244,0.787709534508542,141.934026171
96,ENF-04_0096.png,50.744,0.808057767021749,144.7571779584
97,ENF-04_0097.png,51.244,0.815744388169803,147.565695102
98,ENF-04_0098.png,51.744,0.822978612473895,150.125645712
99,ENF-04_0099.png,52.244,0.823432384384244,153.0511955238
100,ENF-04_0100.png,52.744,0.835640223839055,156.1815858666
101,ENF-04_0101.png,53.244,0.842422051299195,158.682908937
102,ENF-04_0102.png,53.744,0.856893250040176,161.286674514
103,ENF-04_0103.png,54.244,0.861415843413335,164.06592237
104,ENF-04_0104.png,54.744,0.880859282238632,167.5912701666
105,ENF-04_0105.png,55.244,0.885380500545393,169.8147129336
106,ENF-04_0106.png,55.744,0.889449322008195,172.5062418912
107,ENF-04_0107.png,56.244,0.899851699286371,176.002275918
108,ENF-04_0108.png,56.744,0.900755117907885,178.6499454264
109,ENF-04_0109.png,57.244,0.914321522960956,182.1313448094
110,ENF-04_0110.png,57.744,0.926076965571808,185.5396599378
111,ENF-04_0111.png,58.244,0.937833783249065,187.689973968
112,ENF-04_0112.png,58.744,0.938288930225806,190.4692663062
113,ENF-04_0113.png,59.244,0.950495394614219,193.1607952638
114,ENF-04_0114.png,59.744,0.954564216077024,195.4427321238
115,ENF-04_0115.png,60.244,0.975367595566983,198.587668146
116,ENF-04_0116.png,60.744,0.977626829653966,201.1183494684
117,ENF-04_0117.png,61.244,0.991644256484596,205.0093854312
118,ENF-04_0118.png,61.744,1.00520928647127,208.3445273406
119,ENF-04_0119.png,62.244,1.01154146722025,210.392354382
120,ENF-04_0120.png,62.744,1.01832329468039,212.937625866
121,ENF-04_0121.png,63.244,1.02691470951635,216.2289083262
122,ENF-04_0122.png,63.744,1.03686331488417,219.417792762
123,ENF-04_0123.png,64.244,1.04862013256142,222.7236653838
124,ENF-04_0124.png,64.744,1.04862013256142,225.6199014258
125,ENF-04_0125.png,65.244,1.06082797201623,228.7211559276
126,ENF-04_0126.png,65.744,1.06897111520742,231.4418652084
127,ENF-04_0127.png,66.244,1.08524640105864,234.3966843078
128,ENF-04_0128.png,66.744,1.08931797265424,236.8249231236
129,ENF-04_0129.png,67.244,1.09564877833682,239.6773441986
130,ENF-04_0130.png,67.744,1.10740422094767,242.6322077802
131,ENF-04_0131.png,68.244,1.1092124332571,245.1335753328
132,ENF-04_0132.png,68.744,1.11599563578363,247.4301023544
133,ENF-04_0133.png,69.244,1.13046683452461,250.9993096002
134,ENF-04_0134.png,69.744,1.14041543989244,253.8517751574
135,ENF-04_0135.png,70.244,1.15443286672307,256.5725289204
136,ENF-04_0136.png,70.744,1.14584007682071,258.8398311366
137,ENF-04_0137.png,71.244,1.16980610901916,262.1750175282
138,ENF-04_0138.png,71.744,1.17704308345605,265.7002763604
139,ENF-04_0139.png,72.244,1.18699031375748,269.722935153
140,ENF-04_0140.png,72.744,1.20055534374416,272.195033418
141,ENF-04_0141.png,73.244,1.19693754405891,274.9159206276
142,ENF-04_0142.png,73.744,1.21050394911198,277.1832228438
143,ENF-04_0143.png,74.244,1.21819057026003,279.201869562
144,ENF-04_0144.png,74.744,1.23718298730777,282.2298618804
145,ENF-04_0145.png,75.244,1.23763400908533,285.8282939316
146,ENF-04_0146.png,75.744,1.2512004141384,288.9879090798
147,ENF-04_0147.png,76.244,1.25300862644782,291.6501687498
148,ENF-04_0148.png,76.744,1.25933943213041,294.0783186012
149,ENF-04_0149.png,77.244,1.27652226180232,298.3936257876
150,ENF-04_0150.png,77.744,1.29054106369935,301.714088571
151,ENF-04_0151.png,78.244,1.29009004192179,304.44952146
152,ENF-04_0152.png,78.744,1.29958350031287,307.0679216808
153,ENF-04_0153.png,79.244,1.31540913945293,309.7886754438
154,ENF-04_0154.png,79.744,1.32219234197946,313.0945925478
155,ENF-04_0155.png,80.244,1.33666216565404,315.742217574
156,ENF-04_0156.png,80.744,1.34480393377884,318.536144556
157,ENF-04_0157.png,81.244,1.34208955271511,322.2955132068
158,ENF-04_0158.png,81.744,1.35565458270178,325.2211075008
159,ENF-04_0159.png,82.244,1.36379497576019,327.766423467
160,ENF-04_0160.png,82.744,1.37328980921766,331.1600149872
161,ENF-04_0161.png,83.244,1.3882120297362,334.1147896044
162,ENF-04_0162.png,83.744,1.38775963289225,336.9087165864
163,ENF-04_0163.png,84.244,1.39725721648251,338.7518810256
164,ENF-04_0164.png,84.744,1.41489381806478,342.7598606922
165,ENF-04_0165.png,85.244,1.41986468308271,346.914231279
166,ENF-04_0166.png,85.744,1.42077085183701,349.3716949002
167,ENF-04_0167.png,86.244,1.44247489981569,352.2680199066
168,ENF-04_0168.png,86.744,1.44518790581303,354.7254390456
169,ENF-04_0169.png,87.244,1.45739712033423,358.3678639926
170,ENF-04_0170.png,87.744,1.47006010676579,361.3812216672
171,ENF-04_0171.png,88.244,1.47186831907521,364.2629120298
172,ENF-04_0172.png,88.744,1.49085798599016,367.1884618416
173,ENF-04_0173.png,89.244,1.49266894843238,369.9384848922
174,ENF-04_0174.png,89.744,1.50171276011229,371.7084316302
175,ENF-04_0175.png,90.244,1.50578295664149,374.1367149282
176,ENF-04_0176.png,90.744,1.52341818315737,378.8176213164
177,ENF-04_0177.png,91.244,1.52341680809097,381.7431711282
178,ENF-04_0178.png,91.744,1.54105203460685,384.4786484994
179,ENF-04_0179.png,92.244,1.54376504060418,387.082325112
180,ENF-04_0180.png,92.744,1.55371364597201,390.1688560056
181,ENF-04_0181.png,93.244,1.56275608258553,393.7672880568
182,ENF-04_0182.png,93.744,1.57587009079464,397.6582795374
183,ENF-04_0183.png,94.244,1.58536492425212,399.6184321626
184,ENF-04_0184.png,94.744,1.59531490468633,402.5586611004
185,ENF-04_0185.png,95.244,1.59621832330785,406.0400604834
186,ENF-04_0186.png,95.744,1.60933233151697,407.8685902788
187,ENF-04_0187.png,96.244,1.61249910942465,410.8819479534
188,ENF-04_0188.png,96.744,1.62696618296645,414.6851760534
189,ENF-04_0189.png,97.244,1.639629169398,418.3567813236
190,ENF-04_0190.png,97.744,1.65364659622863,420.6094044138
191,ENF-04_0191.png,98.244,1.6590726082233,422.964558975
192,ENF-04_0192.png,98.744,1.66495101706193,424.8953978304
193,ENF-04_0193.png,99.244,1.66178698928703,428.9766396804
194,ENF-04_0194.png,99.744,1.68168144988989,431.90214501
195,ENF-04_0195.png,100.244,1.68349103726571,434.9155026846
196,ENF-04_0196.png,100.744,1.69570025178692,437.6070316422
197,ENF-04_0197.png,101.244,1.7061012539987,440.7081526974
198,ENF-04_0198.png,101.744,1.71650088114408,444.5845540164
199,ENF-04_0199.png,102.244,1.72690188335586,447.4077947682
200,ENF-04_0200.png,102.744,1.73413610765995,449.6018792832
201,ENF-04_0201.png,103.244,1.7449881316493,452.2349141478
202,ENF-04_0202.png,103.744,1.74815353449058,455.7602619444
203,ENF-04_0203.png,104.244,1.75855453670237,459.153942429
204,ENF-04_0204.png,104.744,1.77211956668904,462.196524909
205,ENF-04_0205.png,105.244,1.78161577521291,464.9026885104
206,ENF-04_0206.png,105.744,1.78659076543002,467.652711561
207,ENF-04_0207.png,106.244,1.80105921403821,470.8415959968
208,ENF-04_0208.png,106.744,1.80739001972079,474.6302339352
209,ENF-04_0209.png,107.244,1.81100781940604,478.0969986744
210,ENF-04_0210.png,107.744,1.81778964686618,480.1302800364
211,ENF-04_0211.png,108.244,1.82683345854609,482.8803475692
212,ENF-04_0212.png,108.744,1.84085088537672,485.49874779
213,ENF-04_0213.png,109.244,1.85306147496432,488.672997582
214,ENF-04_0214.png,109.744,1.85713167149352,491.2621285152
215,ENF-04_0215.png,110.244,1.86843471726042,494.4363783072
216,ENF-04_0216.png,110.744,1.87747715387394,497.8885528848
217,ENF-04_0217.png,111.244,1.87566894156452,500.3315153088
218,ENF-04_0218.png,111.744,1.89918532705181,504.1492890882
219,ENF-04_0219.png,112.244,1.90008874567332,506.1971606118
220,ENF-04_0220.png,112.744,1.91184418828417,508.8886895694
221,ENF-04_0221.png,113.244,1.92269896240631,511.2876590976
222,ENF-04_0222.png,113.744,1.92902976808889,515.4420296844
223,ENF-04_0223.png,114.244,1.94440163531859,519.713343975
224,ENF-04_0224.png,114.744,1.94937525046931,522.9900362736
225,ENF-04_0225.png,115.244,1.96068242143539,525.0232731534
226,ENF-04_0226.png,115.744,1.96565603658611,527.919642642
227,ENF-04_0227.png,116.244,1.97786387604092,530.450235
228,ENF-04_0228.png,116.744,1.98238784448047,532.73217186
229,ENF-04_0229.png,117.244,1.98736145963118,536.3306483934
230,ENF-04_0230.png,117.744,1.9995679240196,538.6564891848
231,ENF-04_0231.png,118.244,2.00228230508333,541.494275616
232,ENF-04_0232.png,118.744,2.0239877281284,545.2975926804
233,ENF-04_0233.png,119.244,2.0239877281284,548.4133038972
234,ENF-04_0234.png,119.744,2.03574592087204,551.090198211
235,ENF-04_0235.png,120.244,2.04614692308383,554.6155015254
236,ENF-04_0236.png,120.744,2.05111916316815,557.4241076334
237,ENF-04_0237.png,121.244,2.06920816159437,560.2764842262
238,ENF-04_0238.png,121.744,2.07644101083207,562.9387883784
239,ENF-04_0239.png,122.244,2.08412900704652,566.010640146
240,ENF-04_0240.png,122.744,2.09679061841167,569.7554186352
241,ENF-04_0241.png,123.244,2.09995602125297,572.5493456172
242,ENF-04_0242.png,123.744,2.10899845786649,575.1969261612
243,ENF-04_0243.png,124.244,2.12075527554374,577.9909421076
244,ENF-04_0244.png,124.744,2.12934806544609,580.7702344458
245,ENF-04_0245.png,125.244,2.1374870834381,584.3248070478
246,ENF-04_0246.png,125.744,2.15014869480326,587.6453587956
247,ENF-04_0247.png,126.244,2.15331409764455,590.9366412558
248,ENF-04_0248.png,126.744,2.16281030616842,593.6281702134
249,ENF-04_0249.png,127.244,2.17140172100437,596.451366483
250,ENF-04_0250.png,127.744,2.18089655446185,599.4939044808
251,ENF-04_0251.png,128.244,2.19627117182435,602.6828333988
252,ENF-04_0252.png,128.744,2.2039577929724,605.6376524982
253,ENF-04_0253.png,129.244,2.20124478697506,607.627074411
254,ENF-04_0254.png,129.744,2.21571461064965,611.108473794
255,ENF-04_0255.png,130.244,2.22611561286143,613.8292720392
256,ENF-04_0256.png,130.744,2.23606284316286,616.0527148062
257,ENF-04_0257.png,131.244,2.24510665484277,619.5780181206
258,ENF-04_0258.png,131.744,2.25415184158908,622.7815816824
259,ENF-04_0259.png,132.244,2.25731586936398,625.0488394164
260,ENF-04_0260.png,132.744,2.26228948451469,627.3161861148
261,ENF-04_0261.png,133.244,2.27992608609696,630.739135887
262,ENF-04_0262.png,133.744,2.29168290377421,634.0450974732
263,ENF-04_0263.png,134.244,2.28851612586653,636.3708937824
264,ENF-04_0264.png,134.744,2.29891712807831,639.6767664042
265,ENF-04_0265.png,135.244,2.31745714828209,642.7194378486
266,ENF-04_0266.png,135.744,2.31926536059152,646.0692144018
267,ENF-04_0267.png,136.244,2.32650095996201,648.4535937684
268,ENF-04_0268.png,136.744,2.34232659910206,650.7355306284
269,ENF-04_0269.png,137.244,2.34639817069766,654.5094894408
270,ENF-04_0270.png,137.744,2.36358100036958,657.3034164228
271,ENF-04_0271.png,138.244,2.3726234369831,660.492389823
272,ENF-04_0272.png,138.744,2.37307583382705,663.1399258848
273,ENF-04_0273.png,139.244,2.37985766128719,665.8608130944
274,ENF-04_0274.png,139.744,2.39161585403084,668.4206302578
275,ENF-04_0275.png,140.244,2.39885007833493,671.2585056534
276,ENF-04_0276.png,140.744,2.41151168970009,674.3303129388
277,ENF-04_0277.png,141.244,2.412416483388,677.1827340138
278,ENF-04_0278.png,141.744,2.43321573767877,679.4939401614
279,ENF-04_0279.png,142.244,2.43954654336135,682.9169344158
280,ENF-04_0280.png,142.744,2.44452153357846,686.8810991154
281,ENF-04_0281.png,143.244,2.459443754097,690.523435098
282,ENF-04_0282.png,143.744,2.46939098439843,692.7615125088
283,ENF-04_0283.png,144.244,2.48069815536451,695.2043859684
284,ENF-04_0284.png,144.744,2.48657518913675,697.2376228482
285,ENF-04_0285.png,145.244,2.49471420712875,700.2071210736
286,ENF-04_0286.png,145.744,2.49471420712875,702.8254768122
287,ENF-04_0287.png,146.244,2.5105412213352,705.4878254466
288,ENF-04_0288.png,146.744,2.51144601502311,708.837646482
289,ENF-04_0289.png,147.244,2.53269904122423,711.9240884112
290,ENF-04_0290.png,147.744,2.54083668414984,715.2153263892
291,ENF-04_0291.png,148.244,2.55078391445127,717.5704809504
292,ENF-04_0292.png,148.744,2.55983047626398,720.3790425762
293,ENF-04_0293.png,149.244,2.57113352203088,723.3484963194
294,ENF-04_0294.png,149.744,2.57384652802821,725.6157985356
295,ENF-04_0295.png,150.244,2.5851523239279,728.2342432386
296,ENF-04_0296.png,150.744,2.58560197063906,732.008202051
297,ENF-04_0297.png,151.244,2.59871735391458,734.9630211504
298,ENF-04_0298.png,151.744,2.60685637190658,737.5083371166
299,ENF-04_0299.png,152.244,2.61770977096232,739.9073066448
300,ENF-04_0300.png,152.744,2.62132619558117,743.461923729
301,ENF-04_0301.png,153.244,2.6321795946369,745.6268279208
302,ENF-04_0302.png,153.744,2.64483983093567,748.537787571
303,ENF-04_0303.png,154.244,2.65478981136989,752.03386608
304,ENF-04_0304.png,154.744,2.66066684514212,755.7347406378
305,ENF-04_0305.png,155.244,2.67061545050994,758.1044408784
306,ENF-04_0306.png,155.744,2.67694488112613,761.4688520754
307,ENF-04_0307.png,156.244,2.68960649249128,764.0726176524
308,ENF-04_0308.png,156.744,2.68915409564733,767.5540615176
309,ENF-04_0309.png,157.244,2.71357389975613,770.2455904752
310,ENF-04_0310.png,157.744,2.72216531459209,773.0542410654
311,ENF-04_0311.png,158.244,2.73120775120562,775.423941306
312,ENF-04_0312.png,158.744,2.72442592374548,777.4571781858
313,ENF-04_0313.png,159.244,2.73934676919762,779.7098902404
314,ENF-04_0314.png,159.744,2.75155598371883,781.8894735582
315,ENF-04_0315.png,160.244,2.75879295815571,785.0344985448
316,ENF-04_0316.png,160.744,2.75924397993327,788.2526522682
317,ENF-04_0317.png,161.244,2.78094940297835,791.2659654606
318,ENF-04_0318.png,161.744,2.77959083738009,793.5625369644
319,ENF-04_0319.png,162.244,2.78863602412639,796.5467143158
320,ENF-04_0320.png,162.744,2.80536645695436,799.6477908888
321,ENF-04_0321.png,163.244,2.81983765569534,803.6704941636
322,ENF-04_0322.png,163.744,2.82345408031419,806.9325518184
323,ENF-04_0323.png,164.244,2.83114070146224,809.3461115082
324,ENF-04_0324.png,164.744,2.83656533839052,811.4378869632
325,ENF-04_0325.png,165.244,2.84425470967136,813.4565781636
326,ENF-04_0326.png,165.744,2.8519427058858,816.4991606436
327,ENF-04_0327.png,166.244,2.8673173232483,820.3609273188
328,ENF-04_0328.png,166.744,2.88088235323497,823.1841235884
329,ENF-04_0329.png,167.244,2.8826905655444,825.5100533442
330,ENF-04_0330.png,167.744,2.88811657753907,828.2161724634
331,ENF-04_0331.png,168.244,2.90620420089889,830.6444557614
332,ENF-04_0332.png,168.744,2.91615280626672,833.2627670178
333,ENF-04_0333.png,169.244,2.92022300279592,836.20308492
334,ENF-04_0334.png,169.744,2.92971921131979,838.938517809
335,ENF-04_0335.png,170.244,2.94011883846518,842.9757667632
336,ENF-04_0336.png,170.744,2.94011746339878,845.842822482
337,ENF-04_0337.png,171.244,2.96182426151025,847.6274928282
338,ENF-04_0338.png,171.744,2.96046707097839,849.9971485866
339,ENF-04_0339.png,172.244,2.98126770033555,854.4440786028
340,ENF-04_0340.png,172.744,2.98443310317684,857.0624343414
341,ENF-04_0341.png,173.244,2.99392931170071,860.031977049
342,ENF-04_0342.png,173.744,2.99935532369538,862.5626138892
343,ENF-04_0343.png,174.244,3.01201693506054,865.444348734
344,ENF-04_0344.png,174.744,3.02377375273779,867.8872221936
345,ENF-04_0345.png,175.244,3.0278411991342,870.5933413128
346,ENF-04_0346.png,175.744,3.03914699503389,873.4165375824
347,ENF-04_0347.png,176.244,3.04999901902323,876.0056685156
348,ENF-04_0348.png,176.744,3.05587880292825,878.9020380042
349,ENF-04_0349.png,177.244,3.06220823354444,881.8423114242
350,ENF-04_0350.png,177.744,3.06899143607097,884.6069246364
351,ENF-04_0351.png,178.244,3.07984346006031,887.6495515986
352,ENF-04_0352.png,178.744,3.09295746826943,890.487382512
353,ENF-04_0353.png,179.244,3.10109648626143,892.91566581
354,ENF-04_0354.png,179.744,3.11104646669565,896.470238412
355,ENF-04_0355.png,180.244,3.12325430615046,900.41981295
356,ENF-04_0356.png,180.744,3.1259673121478,902.3945112546
357,ENF-04_0357.png,181.244,3.1341063301398,905.0275906014
358,ENF-04_0358.png,181.744,3.14089090773273,907.9239156078
359,ENF-04_0359.png,182.244,3.15807098727186,910.454552448
360,ENF-04_0360.png,182.744,3.16530658664235,913.5263597334
361,ENF-04_0361.png,183.244,3.17661100747565,916.2764717484
